State,County,Ship Date,Total Equip Quantity,Total Cost
AL,CALHOUN,2012-11-15 00:00:00,1,617.19
AL,CALHOUN,2012-11-16 00:00:00,1,5478.5
AL,CALHOUN,2012-11-24 00:00:00,11,205.95
AL,CALHOUN,2012-11-27 00:00:00,3,282.69
AL,CALHOUN,2012-12-17 00:00:00,1,7729.0
AL,CALHOUN,2012-12-18 00:00:00,3,7050.0
AL,CALHOUN,2012-12-20 00:00:00,3,20.0
AL,CALHOUN,2012-12-23 00:00:00,38,708.77
AL,CALHOUN,2013-01-02 00:00:00,2,45039.0
AL,CALHOUN,2013-01-03 00:00:00,232,3601.77
AL,CALHOUN,2013-01-07 00:00:00,1,41346.0
AL,CALHOUN,2013-01-10 00:00:00,107,2759.0299999999997
AL,CALHOUN,2013-01-14 00:00:00,52,445.1
AL,CALHOUN,2013-01-23 00:00:00,10,6392.0
AL,CALHOUN,2013-01-29 00:00:00,1,671.0
AL,CALHOUN,2013-01-30 00:00:00,2,2593.01
AL,CALHOUN,2013-01-31 00:00:00,15,281.15000000000003
AL,CALHOUN,2013-02-07 00:00:00,115,90459.15
AL,CALHOUN,2013-02-11 00:00:00,30,8.96
AL,CALHOUN,2013-02-14 00:00:00,15,24.82
AL,CALHOUN,2013-03-06 00:00:00,2,50.0
AL,CALHOUN,2013-03-15 00:00:00,1,6392.0
AL,CALHOUN,2013-03-18 00:00:00,1,18000.0
AL,CALHOUN,2013-04-03 00:00:00,1,2825.26
AL,CALHOUN,2013-04-06 00:00:00,5,2000.0
AL,CALHOUN,2013-04-11 00:00:00,41,3446.14
AL,CALHOUN,2013-04-12 00:00:00,105,71.1
AL,CALHOUN,2013-04-16 00:00:00,52,172.35999999999999
AL,CALHOUN,2013-04-17 00:00:00,628,51.78
AL,CALHOUN,2013-04-18 00:00:00,461,1412.77
AL,CALHOUN,2013-04-19 00:00:00,77,14801.07
AL,CALHOUN,2013-04-23 00:00:00,255,17950.82
AL,CALHOUN,2013-04-25 00:00:00,150,5.3
AL,CALHOUN,2013-04-27 00:00:00,53,3270.61
AL,CALHOUN,2013-04-29 00:00:00,105,22588.41
AL,CALHOUN,2013-04-30 00:00:00,159,506.36
AL,CALHOUN,2013-05-02 00:00:00,4,165.59
AL,CALHOUN,2013-05-07 00:00:00,302,14517.31
AL,CALHOUN,2013-05-08 00:00:00,1,300.02
AL,CALHOUN,2013-05-10 00:00:00,30,0.31
AL,CALHOUN,2013-05-14 00:00:00,12,20040.86
AL,CALHOUN,2013-05-15 00:00:00,11,808.22
AL,CALHOUN,2013-05-23 00:00:00,166,25089.64
AL,CALHOUN,2013-05-28 00:00:00,2,100.0
AL,CALHOUN,2013-05-29 00:00:00,3,72525.0
AL,CALHOUN,2013-05-30 00:00:00,269,50006.06
AL,CALHOUN,2013-05-31 00:00:00,17,73.75999999999999
AL,CALHOUN,2013-06-04 00:00:00,8,102.18
AL,CALHOUN,2013-06-05 00:00:00,9,3.41
AL,CALHOUN,2013-06-06 00:00:00,37,1309.68
AL,CALHOUN,2013-06-07 00:00:00,27,81048.33
AL,CALHOUN,2013-06-11 00:00:00,2,15409.369999999999
AL,CALHOUN,2013-06-13 00:00:00,1,92489.0
AL,CALHOUN,2013-06-14 00:00:00,30,21.63
AL,CALHOUN,2013-06-19 00:00:00,111,2031.16
AL,CALHOUN,2013-06-20 00:00:00,256,19750.120000000003
AL,CALHOUN,2013-06-25 00:00:00,2,93000.0
AL,CALHOUN,2013-06-27 00:00:00,2,1100.97
AL,CALHOUN,2013-07-01 00:00:00,2,7.96
AL,CALHOUN,2013-07-02 00:00:00,25,0.0
AL,CALHOUN,2013-07-09 00:00:00,1,72425.0
AL,CALHOUN,2013-07-10 00:00:00,3,84767.0
AL,CALHOUN,2013-07-11 00:00:00,28,956.1
AL,CALHOUN,2013-07-16 00:00:00,2,41620.0
AL,CALHOUN,2013-07-18 00:00:00,1,21675.0
AL,CALHOUN,2013-08-07 00:00:00,2,83774.0
AL,CALHOUN,2013-09-03 00:00:00,1,72425.0
AL,CALHOUN,2013-09-04 00:00:00,1,0.0
AL,CALHOUN,2013-09-12 00:00:00,1,143433.0
AL,CALHOUN,2013-09-16 00:00:00,5,96325.0
AL,CALHOUN,2013-09-18 00:00:00,3,243182.0
AL,CALHOUN,2013-09-23 00:00:00,7,1743.0
AL,CALHOUN,2013-10-01 00:00:00,2,12000.0
AL,CALHOUN,2013-10-04 00:00:00,2,422000.0
AL,CALHOUN,2013-10-07 00:00:00,2,197683.0
AL,CALHOUN,2013-10-10 00:00:00,1,658000.0
AL,CALHOUN,2013-10-22 00:00:00,1,2285.25
AL,CALHOUN,2013-10-30 00:00:00,142,2830.61
AL,CALHOUN,2013-11-01 00:00:00,2,126661.0
AL,CALHOUN,2013-11-05 00:00:00,9,502.32
AL,CALHOUN,2013-11-06 00:00:00,5,1714.0
AL,CALHOUN,2013-11-07 00:00:00,7,89993.0
AL,CALHOUN,2013-11-12 00:00:00,17,14164.130000000001
AL,CALHOUN,2013-11-13 00:00:00,16,213166.13
AL,CALHOUN,2013-11-14 00:00:00,8,13527.2
AL,CALHOUN,2013-11-18 00:00:00,7,12923.02
AL,CALHOUN,2013-11-19 00:00:00,3,2794.24
AL,CALHOUN,2013-11-20 00:00:00,4,44.62
AL,CALHOUN,2013-11-21 00:00:00,19,460067.24
AL,CALHOUN,2013-11-22 00:00:00,4,1720.18
AL,CALHOUN,2013-11-23 00:00:00,7,866.07
AL,CALHOUN,2013-11-26 00:00:00,26,1342.79
AL,CALHOUN,2013-11-27 00:00:00,33,145108.76
AL,CALHOUN,2013-11-30 00:00:00,10,15.45
AL,CALHOUN,2013-12-04 00:00:00,19,21228.93
AL,CALHOUN,2013-12-05 00:00:00,31,54868.54
AL,CALHOUN,2013-12-06 00:00:00,28,12798.61
AL,CALHOUN,2013-12-10 00:00:00,13,165446.0
AL,CALHOUN,2013-12-17 00:00:00,2,153.74
AL,CALHOUN,2013-12-18 00:00:00,98,2219.28
AL,CALHOUN,2013-12-19 00:00:00,5,255890.38
AL,CALHOUN,2013-12-30 00:00:00,27,5017.22
AL,CALHOUN,2014-01-02 00:00:00,1,102644.63
AL,CALHOUN,2014-01-03 00:00:00,7,3602.4100000000003
AL,CALHOUN,2014-01-07 00:00:00,15,197119.01
AL,CALHOUN,2014-01-09 00:00:00,5,0.0
AL,CALHOUN,2014-01-10 00:00:00,4,245190.0
AL,CALHOUN,2014-01-14 00:00:00,40,3.39
AL,CALHOUN,2014-01-15 00:00:00,5,0.0
AL,CALHOUN,2014-01-17 00:00:00,102,32334.1
AL,CALHOUN,2014-01-23 00:00:00,2,70000.0
AL,CALHOUN,2014-01-24 00:00:00,9,33085.0
AL,CALHOUN,2014-02-03 00:00:00,2,56568.0
AL,CALHOUN,2014-02-11 00:00:00,1,53500.0
AL,CALHOUN,2014-02-13 00:00:00,1,83276.0
AL,CALHOUN,2014-02-18 00:00:00,2,175366.0
AL,CALHOUN,2014-02-19 00:00:00,5,30193.51
AL,CALHOUN,2014-02-24 00:00:00,15,0.0
AL,CALHOUN,2014-02-28 00:00:00,3,113250.0
AL,CALHOUN,2014-03-03 00:00:00,18,663.57
AL,CALHOUN,2014-03-04 00:00:00,11,342693.83999999997
AL,CALHOUN,2014-03-05 00:00:00,1,0.0
AL,CALHOUN,2014-03-12 00:00:00,1,22900.0
AL,CALHOUN,2014-04-07 00:00:00,2,52918.0
AL,CALHOUN,2014-04-16 00:00:00,1,8570.0
AL,CHAMBERS,2006-05-24 00:00:00,12,5988.0
AL,CHAMBERS,2009-07-09 00:00:00,1,210000.0
AL,CHAMBERS,2011-06-03 00:00:00,1,47455.0
AL,CHAMBERS,2011-07-18 00:00:00,1,328.0
AL,CHAMBERS,2012-03-06 00:00:00,3,11682.0
AL,CHAMBERS,2012-03-31 00:00:00,1,20000.0
AL,CHAMBERS,2012-04-20 00:00:00,73,10993.85
AL,CHAMBERS,2012-08-10 00:00:00,208,1135.8400000000001
AL,CHEROKEE,2009-05-28 00:00:00,1,210000.0
AL,CHEROKEE,2011-05-29 00:00:00,57,1469.91
AL,CHEROKEE,2011-05-30 00:00:00,41,57.62
AL,CHEROKEE,2011-08-01 00:00:00,7,19880.0
AL,CHEROKEE,2011-08-06 00:00:00,78,18983.31
AL,CHEROKEE,2011-08-09 00:00:00,6,2036.5
AL,CHEROKEE,2011-08-10 00:00:00,10,669.24
AL,CHEROKEE,2011-08-12 00:00:00,5,25956.0
AL,CHEROKEE,2011-08-13 00:00:00,10,2480.39
AL,CHEROKEE,2011-08-14 00:00:00,2,503.52
AL,CHEROKEE,2011-08-15 00:00:00,3,935.0
AL,CHEROKEE,2011-08-22 00:00:00,4,1.13
AL,CHEROKEE,2011-08-25 00:00:00,2,1066.0
AL,CHEROKEE,2011-09-05 00:00:00,6,7723.639999999999
AL,CHEROKEE,2011-09-10 00:00:00,8,8549.810000000001
AL,CHEROKEE,2011-09-12 00:00:00,2,797.0
AL,CHEROKEE,2011-09-14 00:00:00,9,25556.1
AL,CHEROKEE,2011-09-17 00:00:00,15,157.0
AL,CHEROKEE,2011-09-29 00:00:00,1,47069.0
AL,CHEROKEE,2011-09-30 00:00:00,10,0.0
AL,CHEROKEE,2011-10-01 00:00:00,28,2239.86
AL,CHEROKEE,2011-10-06 00:00:00,5,545.69
AL,CHEROKEE,2011-10-07 00:00:00,2,56000.0
AL,CHEROKEE,2011-10-08 00:00:00,42,1303.67
AL,CHEROKEE,2011-10-13 00:00:00,1,44722.0
AL,CHEROKEE,2011-10-15 00:00:00,15,180.31
AL,CHEROKEE,2011-10-19 00:00:00,9,22.91
AL,CHEROKEE,2011-10-24 00:00:00,5,776.0
AL,CHEROKEE,2011-10-25 00:00:00,15,15.4
AL,CHEROKEE,2011-10-27 00:00:00,4,0.0
AL,CHEROKEE,2011-10-29 00:00:00,4,377.0
AL,CHEROKEE,2011-10-30 00:00:00,1,3837.6
AL,CHEROKEE,2011-10-31 00:00:00,2,2741.01
AL,CHEROKEE,2011-11-01 00:00:00,1,2106.01
AL,CHEROKEE,2011-11-02 00:00:00,3,522.0
AL,CHEROKEE,2011-11-04 00:00:00,4,635.0
AL,CHEROKEE,2011-11-05 00:00:00,20,10683.98
AL,CHEROKEE,2011-11-09 00:00:00,1,85815.0
AL,CHEROKEE,2011-11-12 00:00:00,1,635.0
AL,CHEROKEE,2011-11-15 00:00:00,4,724.45
AL,CHEROKEE,2011-11-23 00:00:00,1,6641.0
AL,CHEROKEE,2011-11-27 00:00:00,1,4000.0
AL,CHEROKEE,2011-11-28 00:00:00,2,122.64
AL,CHEROKEE,2011-12-02 00:00:00,9,31720.0
AL,CHEROKEE,2011-12-03 00:00:00,3,1170.55
AL,CHEROKEE,2011-12-05 00:00:00,2,400.0
AL,CHEROKEE,2011-12-07 00:00:00,3,120978.0
AL,CHEROKEE,2011-12-10 00:00:00,45,328.0
AL,CHEROKEE,2011-12-18 00:00:00,1,920.0
AL,CHEROKEE,2012-01-03 00:00:00,2,144650.0
AL,CHEROKEE,2012-01-04 00:00:00,3,13942.0
AL,CHEROKEE,2012-01-09 00:00:00,15,317.02
AL,CHEROKEE,2012-01-11 00:00:00,6,107.87
AL,CHEROKEE,2012-01-12 00:00:00,109,30669.29
AL,CHEROKEE,2012-01-13 00:00:00,101,9.73
AL,CHEROKEE,2012-01-17 00:00:00,1,1500.0
AL,CHEROKEE,2012-01-18 00:00:00,7,3144.29
AL,CHEROKEE,2012-01-20 00:00:00,5,6.08
AL,CHEROKEE,2012-01-21 00:00:00,21,1.3599999999999999
AL,CHEROKEE,2012-01-23 00:00:00,3,10.99
AL,CHEROKEE,2012-01-24 00:00:00,1,80200.0
AL,CHEROKEE,2012-01-25 00:00:00,5,17.02
AL,CHEROKEE,2012-01-26 00:00:00,28,15936.15
AL,CHEROKEE,2012-01-27 00:00:00,89,369.66
AL,CHEROKEE,2012-01-30 00:00:00,80,678695.56
AL,CHEROKEE,2012-02-02 00:00:00,6,648.0
AL,CHEROKEE,2012-02-04 00:00:00,9,28577.38
AL,CHEROKEE,2012-02-07 00:00:00,26,4861.19
AL,CHEROKEE,2012-02-08 00:00:00,10,85.77
AL,CHEROKEE,2012-02-10 00:00:00,5,354.65
AL,CHEROKEE,2012-02-14 00:00:00,51,8563.13
AL,CHEROKEE,2012-02-15 00:00:00,7,102190.83
AL,CHEROKEE,2012-02-16 00:00:00,3,3831.18
AL,CHEROKEE,2012-02-17 00:00:00,1,3000.0
AL,CHEROKEE,2012-02-18 00:00:00,5,151.05
AL,CHEROKEE,2012-02-19 00:00:00,5,8.29
AL,CHEROKEE,2012-02-21 00:00:00,18,5677.98
AL,CHEROKEE,2012-02-22 00:00:00,74,22658.09
AL,CHEROKEE,2012-02-24 00:00:00,11,3853.99
AL,CHEROKEE,2012-02-25 00:00:00,11,2027.04
AL,CHEROKEE,2012-02-26 00:00:00,3,612.0
AL,CHEROKEE,2012-02-27 00:00:00,212,85.41
AL,CHEROKEE,2012-02-28 00:00:00,87,173.64000000000001
AL,CHEROKEE,2012-02-29 00:00:00,79,15211.32
AL,CHEROKEE,2012-03-01 00:00:00,1,34807.98
AL,CHEROKEE,2012-03-02 00:00:00,16,672.32
AL,CHEROKEE,2012-03-04 00:00:00,2,107.66
AL,CHEROKEE,2012-03-07 00:00:00,10,2590.84
AL,CHEROKEE,2012-03-08 00:00:00,11,51330.4
AL,CHEROKEE,2012-03-09 00:00:00,30,17120.51
AL,CHEROKEE,2012-03-10 00:00:00,2,3715.6
AL,CHEROKEE,2012-03-12 00:00:00,7,3241.79
AL,CHEROKEE,2012-03-13 00:00:00,60,66.53999999999999
AL,CHEROKEE,2012-03-14 00:00:00,31,10576.26
AL,CHEROKEE,2012-03-15 00:00:00,26,103.09
AL,CHEROKEE,2012-03-17 00:00:00,2,76.7
AL,CHEROKEE,2012-03-20 00:00:00,55,41.160000000000004
AL,CHEROKEE,2012-03-21 00:00:00,5,216.65
AL,CHEROKEE,2012-03-25 00:00:00,1,206.45
AL,CHEROKEE,2012-03-26 00:00:00,8,5376.25
AL,CHEROKEE,2012-03-27 00:00:00,35,31936.03
AL,CHEROKEE,2012-03-28 00:00:00,6,29.599999999999998
AL,CHEROKEE,2012-03-29 00:00:00,8,24.18
AL,CHEROKEE,2012-03-31 00:00:00,1,686.0
AL,CHEROKEE,2012-04-01 00:00:00,1,813.0
AL,CHEROKEE,2012-04-04 00:00:00,6,43.43
AL,CHEROKEE,2012-04-06 00:00:00,9,4889.74
AL,CHEROKEE,2012-04-09 00:00:00,74,5942.139999999999
AL,CHEROKEE,2012-04-11 00:00:00,1,3362.0
AL,CHEROKEE,2012-04-12 00:00:00,3,55724.2
AL,CHEROKEE,2012-04-13 00:00:00,11,275.01
AL,CHEROKEE,2012-04-16 00:00:00,90,938.21
AL,CHEROKEE,2012-04-17 00:00:00,71,306.15999999999997
AL,CHEROKEE,2012-04-19 00:00:00,2,203.27
AL,CHEROKEE,2012-04-20 00:00:00,69,8867.179999999998
AL,CHEROKEE,2012-04-21 00:00:00,10,9.96
AL,CHEROKEE,2012-04-24 00:00:00,3,3229.79
AL,CHEROKEE,2012-04-25 00:00:00,92,2610.59
AL,CHEROKEE,2012-04-26 00:00:00,181,192.74
AL,CHEROKEE,2012-04-27 00:00:00,22,276.39
AL,CHEROKEE,2012-04-30 00:00:00,20,20.89
AL,CHEROKEE,2012-05-01 00:00:00,46,6890.13
AL,CHEROKEE,2012-05-02 00:00:00,47,1077.91
AL,CHEROKEE,2012-05-04 00:00:00,37,51891.3
AL,CHEROKEE,2012-05-07 00:00:00,60,1586.0
AL,CHEROKEE,2012-05-08 00:00:00,17,259.62
AL,CHEROKEE,2012-05-09 00:00:00,14,153.52
AL,CHEROKEE,2012-05-10 00:00:00,12,55852.99
AL,CHEROKEE,2012-05-11 00:00:00,21,69.11
AL,CHEROKEE,2012-05-13 00:00:00,1,1999.77
AL,CHEROKEE,2012-05-14 00:00:00,6,1244.0
AL,CHEROKEE,2012-05-15 00:00:00,11,14884.17
AL,CHEROKEE,2012-05-16 00:00:00,126,10881.539999999999
AL,CHEROKEE,2012-05-17 00:00:00,4,367.42
AL,CHEROKEE,2012-05-18 00:00:00,132,10818.74
AL,CHEROKEE,2012-05-19 00:00:00,17,979.61
AL,CHEROKEE,2012-05-20 00:00:00,6,0.0
AL,CHEROKEE,2012-05-21 00:00:00,238,2188.66
AL,CHEROKEE,2012-05-22 00:00:00,2,52.11
AL,CHEROKEE,2012-05-23 00:00:00,21,384.0
AL,CHEROKEE,2012-05-24 00:00:00,115,6509.29
AL,CHEROKEE,2012-05-30 00:00:00,24,2812.98
AL,CHEROKEE,2012-05-31 00:00:00,76,57.769999999999996
AL,CHEROKEE,2012-06-01 00:00:00,45,46.37
AL,CHEROKEE,2012-06-02 00:00:00,11,0.84
AL,CHEROKEE,2012-06-03 00:00:00,3,525.49
AL,CHEROKEE,2012-06-04 00:00:00,6,73.3
AL,CHEROKEE,2012-06-06 00:00:00,22,23.200000000000003
AL,CHEROKEE,2012-06-07 00:00:00,6,133.83
AL,CHEROKEE,2012-06-08 00:00:00,17,2400.1
AL,CHEROKEE,2012-06-09 00:00:00,2,34.2
AL,CHEROKEE,2012-06-10 00:00:00,35,255.07
AL,CHEROKEE,2012-06-12 00:00:00,1,3240.0
AL,CHEROKEE,2012-06-13 00:00:00,147,5972.57
AL,CHEROKEE,2012-06-14 00:00:00,8,316.85
AL,CHEROKEE,2012-06-19 00:00:00,9,500.0
AL,CHEROKEE,2012-06-20 00:00:00,1,74000.0
AL,CHEROKEE,2012-06-21 00:00:00,90,228.37
AL,CHEROKEE,2012-06-22 00:00:00,100,4.72
AL,CHEROKEE,2012-06-23 00:00:00,30,359.0
AL,CHEROKEE,2012-06-24 00:00:00,10,835.0
AL,CHEROKEE,2012-06-25 00:00:00,2,23.83
AL,CHEROKEE,2012-06-26 00:00:00,9,38692.17
AL,CHEROKEE,2012-06-28 00:00:00,60,309.03000000000003
AL,CHEROKEE,2012-06-30 00:00:00,29,81693.52
AL,CHEROKEE,2012-07-01 00:00:00,1603,676.13
AL,CHEROKEE,2012-07-02 00:00:00,50,274.22
AL,CHEROKEE,2012-07-03 00:00:00,17,1341.86
AL,CHEROKEE,2012-07-04 00:00:00,606,245.93
AL,CHEROKEE,2012-07-05 00:00:00,350,21.139999999999997
AL,CHEROKEE,2012-07-06 00:00:00,273,1365.27
AL,CHEROKEE,2012-07-07 00:00:00,51,27304.51
AL,CHEROKEE,2012-07-08 00:00:00,1,131.51
AL,CHEROKEE,2012-07-09 00:00:00,256,16795.620000000003
AL,CHEROKEE,2012-07-11 00:00:00,26,300.95
AL,CHEROKEE,2012-07-12 00:00:00,113,79673.36
AL,CHEROKEE,2012-07-13 00:00:00,9,24922.24
AL,CHEROKEE,2012-07-14 00:00:00,26,4235.2699999999995
AL,CHEROKEE,2012-07-18 00:00:00,1,48.82
AL,CHEROKEE,2012-07-23 00:00:00,10,41.39
AL,CHEROKEE,2012-07-24 00:00:00,1,27070.0
AL,CHEROKEE,2012-07-25 00:00:00,41,987.3
AL,CHEROKEE,2012-07-27 00:00:00,10,449.85
AL,CHEROKEE,2012-07-28 00:00:00,50,52382.95
AL,CHEROKEE,2012-07-29 00:00:00,1,7986.32
AL,CHEROKEE,2012-08-01 00:00:00,1,7986.32
AL,CHEROKEE,2012-08-02 00:00:00,49,2480.47
AL,CHEROKEE,2012-08-07 00:00:00,10,41.39
AL,CHEROKEE,2012-08-11 00:00:00,10,35.18
AL,CHEROKEE,2012-08-19 00:00:00,19,698.21
AL,CHEROKEE,2012-08-21 00:00:00,1,49571.0
AL,CHEROKEE,2012-08-23 00:00:00,6,1673.13
AL,CHEROKEE,2012-09-13 00:00:00,14,975.35
AL,CHEROKEE,2012-09-14 00:00:00,1,0.0
AL,CHEROKEE,2012-10-11 00:00:00,40,1172.43
AL,CHEROKEE,2012-10-17 00:00:00,5,923.0
AL,CHEROKEE,2012-10-22 00:00:00,11,1220.77
AL,CHEROKEE,2012-11-02 00:00:00,220,1040.5700000000002
AL,CHEROKEE,2012-11-05 00:00:00,2,49461.7
AL,CHEROKEE,2012-11-06 00:00:00,2,177.64
AL,CHEROKEE,2012-11-07 00:00:00,7,103.73
AL,CHEROKEE,2012-11-08 00:00:00,4,20.96
AL,CHEROKEE,2012-11-09 00:00:00,5,692.01
AL,CHEROKEE,2012-11-16 00:00:00,1,2648.0
AL,CHEROKEE,2012-11-20 00:00:00,1,148.68
AL,CHEROKEE,2012-11-21 00:00:00,11,1750.3200000000002
AL,CHEROKEE,2012-11-23 00:00:00,2,90.6
AL,CHEROKEE,2012-11-25 00:00:00,2,1396.56
AL,CHEROKEE,2012-11-27 00:00:00,58,15904.35
AL,CHEROKEE,2012-11-30 00:00:00,10,247.66
AL,CHEROKEE,2012-12-04 00:00:00,2,2388.6
AL,CHEROKEE,2012-12-05 00:00:00,18,22916.97
AL,CHEROKEE,2012-12-06 00:00:00,6,904.47
AL,CHEROKEE,2012-12-11 00:00:00,9,6542.12
AL,CHEROKEE,2012-12-12 00:00:00,5,690.0
AL,CHEROKEE,2012-12-13 00:00:00,81,1389669.0
AL,CHEROKEE,2012-12-18 00:00:00,2,3115.22
AL,CHEROKEE,2012-12-21 00:00:00,8,362.53
AL,CHEROKEE,2012-12-27 00:00:00,20,363.7
AL,CHEROKEE,2012-12-28 00:00:00,2,250.8
AL,CHEROKEE,2013-01-23 00:00:00,3,170.01
AL,CHEROKEE,2013-01-24 00:00:00,20,151.51
AL,CHEROKEE,2013-01-26 00:00:00,28,88.99
AL,CHEROKEE,2013-01-30 00:00:00,75,98.17
AL,CHEROKEE,2013-01-31 00:00:00,25,97773.43
AL,CHEROKEE,2013-02-05 00:00:00,10,331.0
AL,CHEROKEE,2013-02-06 00:00:00,38,9119.380000000001
AL,CHEROKEE,2013-02-07 00:00:00,25,6177.1
AL,CHEROKEE,2013-02-11 00:00:00,3,151.45
AL,CHEROKEE,2013-02-21 00:00:00,10,91.98
AL,CHEROKEE,2013-04-08 00:00:00,4,676.88
AL,CHEROKEE,2013-04-11 00:00:00,6,226.95999999999998
AL,CHEROKEE,2013-04-18 00:00:00,10,685.85
AL,CHEROKEE,2013-04-19 00:00:00,3,25051.4
AL,CHEROKEE,2013-04-23 00:00:00,3,10024.0
AL,CHEROKEE,2013-04-24 00:00:00,19,1982.8200000000002
AL,CHEROKEE,2013-04-25 00:00:00,410,3393.01
AL,CHEROKEE,2013-04-27 00:00:00,2,88.81
AL,CHEROKEE,2013-04-29 00:00:00,33,4600.28
AL,CHEROKEE,2013-04-30 00:00:00,9,104903.72
AL,CHEROKEE,2013-05-02 00:00:00,3,86438.53
AL,CHEROKEE,2013-05-03 00:00:00,9,780.0
AL,CHEROKEE,2013-05-05 00:00:00,37,424128.75
AL,CHEROKEE,2013-05-07 00:00:00,159,10417.33
AL,CHEROKEE,2013-05-08 00:00:00,737,5436.33
AL,CHEROKEE,2013-05-09 00:00:00,18,2999.88
AL,CHEROKEE,2013-05-10 00:00:00,74,4487.41
AL,CHEROKEE,2013-05-11 00:00:00,5,83.07
AL,CHEROKEE,2013-05-12 00:00:00,941,223.16
AL,CHEROKEE,2013-05-15 00:00:00,1436,73833.52
AL,CHEROKEE,2013-05-16 00:00:00,323,4555.75
AL,CHEROKEE,2013-05-17 00:00:00,885,82.87
AL,CHEROKEE,2013-05-19 00:00:00,23,72332.24
AL,CHEROKEE,2013-05-20 00:00:00,1,36637.0
AL,CHEROKEE,2013-05-21 00:00:00,42,6893.369999999999
AL,CHEROKEE,2013-05-22 00:00:00,5,2903.5299999999997
AL,CHEROKEE,2013-05-23 00:00:00,5,2507.83
AL,CHEROKEE,2013-05-24 00:00:00,7,606.9
AL,CHEROKEE,2013-05-25 00:00:00,1,17417.0
AL,CHEROKEE,2013-05-28 00:00:00,15,35580.8
AL,CHEROKEE,2013-05-29 00:00:00,9,221548.55
AL,CHEROKEE,2013-05-31 00:00:00,60,1240.27
AL,CHEROKEE,2013-06-01 00:00:00,100,4.88
AL,CHEROKEE,2013-06-03 00:00:00,1,939.22
AL,CHEROKEE,2013-06-04 00:00:00,137,1872.28
AL,CHEROKEE,2013-06-06 00:00:00,19,2434.0
AL,CHEROKEE,2013-06-11 00:00:00,17,6565.799999999999
AL,CHEROKEE,2013-06-13 00:00:00,70,515639.98
AL,CHEROKEE,2013-06-14 00:00:00,17,21699.29
AL,CHEROKEE,2013-06-17 00:00:00,15,4475.37
AL,CHEROKEE,2013-06-18 00:00:00,17,5582.28
AL,CHEROKEE,2013-06-20 00:00:00,9,37843.97
AL,CHEROKEE,2013-06-21 00:00:00,3,19861.76
AL,CHEROKEE,2013-06-24 00:00:00,1,72325.0
AL,CHEROKEE,2013-06-25 00:00:00,7,121949.74
AL,CHEROKEE,2013-06-26 00:00:00,2,172406.0
AL,CHEROKEE,2013-06-27 00:00:00,1,1841.71
AL,CHEROKEE,2013-06-28 00:00:00,4,10934.0
AL,CHEROKEE,2013-07-06 00:00:00,13,247.55
AL,CHEROKEE,2013-07-08 00:00:00,10,3424.0
AL,CHEROKEE,2013-07-09 00:00:00,2,53189.0
AL,CHEROKEE,2013-07-10 00:00:00,8,31683.0
AL,CHEROKEE,2013-07-11 00:00:00,17,30928.63
AL,CHEROKEE,2013-07-16 00:00:00,14,1896.3999999999999
AL,CHEROKEE,2013-07-17 00:00:00,10,1517.58
AL,CHEROKEE,2013-07-24 00:00:00,10,0.0
AL,CHEROKEE,2013-08-06 00:00:00,16,1709.19
AL,CHEROKEE,2013-08-08 00:00:00,185,143926.91999999998
AL,CHEROKEE,2013-08-09 00:00:00,30,7.39
AL,CHEROKEE,2013-08-12 00:00:00,2,794.71
AL,CHEROKEE,2013-08-13 00:00:00,76,3941.36
AL,CHEROKEE,2013-08-15 00:00:00,57,592.2900000000001
AL,CHEROKEE,2013-08-19 00:00:00,10,39.41
AL,CHEROKEE,2013-08-20 00:00:00,6,0.0
AL,CHEROKEE,2013-08-22 00:00:00,37,2733.31
AL,CHEROKEE,2013-08-23 00:00:00,2,91.47
AL,CHEROKEE,2013-09-05 00:00:00,22,471.35
AL,CHEROKEE,2013-09-06 00:00:00,105,58.28
AL,CHEROKEE,2013-09-07 00:00:00,2,467.49
AL,CHEROKEE,2013-09-08 00:00:00,1,814.81
AL,CHEROKEE,2013-09-11 00:00:00,62,293.91
AL,CHEROKEE,2013-09-12 00:00:00,41,0.0
AL,CHEROKEE,2013-09-13 00:00:00,1,223.33
AL,CHEROKEE,2013-09-16 00:00:00,13,5291.95
AL,CHEROKEE,2013-09-17 00:00:00,6,220.22
AL,CHEROKEE,2013-09-19 00:00:00,3,1380.54
AL,CHEROKEE,2013-09-21 00:00:00,10,0.42
AL,CHEROKEE,2013-09-22 00:00:00,15,28.55
AL,CHEROKEE,2013-09-23 00:00:00,3,794.71
AL,CHEROKEE,2013-09-24 00:00:00,3,441.59999999999997
AL,CHEROKEE,2013-09-25 00:00:00,219,166294.85
AL,CHEROKEE,2013-10-01 00:00:00,1,0.0
AL,CHEROKEE,2013-10-04 00:00:00,24,6191.79
AL,CHEROKEE,2013-10-18 00:00:00,113,3853.58
AL,CHEROKEE,2013-10-19 00:00:00,12,193.97
AL,CHEROKEE,2013-10-21 00:00:00,5,263.7
AL,CHEROKEE,2013-10-29 00:00:00,1,67724.0
AL,CHEROKEE,2013-11-25 00:00:00,16,0.0
AL,CHEROKEE,2013-12-05 00:00:00,20,149.58
AL,CHEROKEE,2013-12-13 00:00:00,8,429.22
AL,CHEROKEE,2013-12-17 00:00:00,10,0.0
AL,CHEROKEE,2013-12-19 00:00:00,4,320.21
AL,CHEROKEE,2013-12-20 00:00:00,12,48.06
